OrderID,Customer_Name,Category,Sub_Category,City,Order_Date, Order_Year,Order_Month, Order_Quarter,Region,Sales,Discount,Profit,State
OD1829,Alan,Bakery,Biscuits,Mumbai,2018-05-07,2018,May,Q2,West,1887,0.14,358.53,Maharashtra
OD1830,Surya,Food Grains,Atta & Flour,New Delhi,2019-02-09,2019,Feb,Q1,North,611,0.26,146.64,Delhi
OD1831,Arutra,Food Grains,Dals & Pulses,Lucknow,2018-04-05,2018,Apr,Q2,North,588,0.13,235.2,Uttar Pradesh
OD1832,Hussain,"Eggs, Meat & Fish",Chicken,Mumbai,2017-10-11,2017,Oct,Q4,West,1280,0.28,140.8,Maharashtra
OD1833,Adavan,Food Grains,Rice,Gurugram,2016-10-07,2016,Oct,Q4,North,1932,0.2,193.2,Haryana
OD1834,Vidya,Snacks,Noodles,Lucknow,2019-05-10,2019,May,Q2,North,1192,0.17,393.36,Uttar Pradesh
OD1835,Surya,Oil & Masala,Edible Oil & Ghee,Shimla,2018-07-04,2018,Jul,Q3,North,1119,0.18,436.41,Himachal Pradesh
OD1836,Vidya,"Eggs, Meat & Fish",Eggs,Bengaluru,2018-03-11,2018,Mar,Q1,South,521,0.26,119.83,Karnataka
OD1837,Suresh,Food Grains,Organic Staples,Bengaluru,2016-06-10,2016,Jun,Q2,South,1072,0.21,257.28,Karnataka
OD1838,Muneer,Bakery,Cakes,Bhopal,2019-11-09,2019,Nov,Q4,Central,1565,0.23,156.5,Madhya Pradesh
OD1839,Sheeba,Food Grains,Rice,Bhopal,2017-12-09,2017,Dec,Q4,Central,1245,0.13,112.05,Madhya Pradesh
OD1840,Anu,Food Grains,Rice,Mumbai,2019-06-12,2019,Jun,Q2,West,2012,0.21,784.68,Maharashtra
OD1841,Suresh,Bakery,Biscuits,Lucknow,2019-07-03,2019,Jul,Q3,North,1888,0.11,509.76,Uttar Pradesh
OD1842,Veronica,Fruits & Veggies,Fresh Vegetables,Mumbai,2016-08-12,2016,Aug,Q3,West,689,0.28,303.16,Maharashtra
OD1843,Veronica,Fruits & Veggies,Fresh Fruits,New Delhi,2017-05-12,2017,May,Q2,North,877,0.31,219.25,Delhi
OD1844,Anu,"Eggs, Meat & Fish",Fish,Lucknow,2019-09-03,2019,Sep,Q3,North,1607,0.19,691.01,Uttar Pradesh
OD1845,Rumaiza,Bakery,Cakes,Patna,2020-01-04,2020,Jan,Q1,East,2289,0.31,389.13,Bihar
OD1846,Veronica,Food Grains,Atta & Flour,Mumbai,2019-07-12,2019,Jul,Q3,West,1900,0.14,152,Maharashtra
OD1847,Vinne,Oil & Masala,Masalas,Bhopal,2019-09-03,2019,Sep,Q3,Central,2307,0.23,184.56,Madhya Pradesh
OD1848,Yusuf,Oil & Masala,Spices,Bengaluru,2018-07-04,2018,Jul,Q3,South,2021,0.1,323.36,Karnataka
OD1849,Arutra,Oil & Masala,Masalas,Ahmedabad,2019-02-03,2019,Feb,Q1,West,1264,0.29,429.76,Gujarat
OD1850,Sudeep,Beverages,Soft Drinks,Mumbai,2018-05-07,2018,May,Q2,West,2475,0.31,198,Maharashtra
OD1851,Arutra,"Eggs, Meat & Fish",Fish,New Delhi,2017-12-09,2017,Dec,Q4,North,2358,0.24,801.72,Delhi
OD1852,Harish,"Eggs, Meat & Fish",Fish,Bengaluru,2019-05-12,2019,May,Q2,South,2157,0.15,237.27,Karnataka
OD1853,Shree,Oil & Masala,Edible Oil & Ghee,Mumbai,2017-02-07,2017,Feb,Q1,West,2171,0.16,846.69,Maharashtra
OD1854,Vinne,Beverages,Health Drinks,Mumbai,2017-08-03,2017,Aug,Q3,West,1022,0.22,275.94,Maharashtra
OD1855,Hussain,Snacks,Cookies,Bhopal,2017-02-07,2017,Feb,Q1,Central,877,0.13,219.25,Madhya Pradesh
OD1856,Ramesh,Oil & Masala,Masalas,Lucknow,2016-06-11,2016,Jun,Q2,North,1016,0.18,111.76,Uttar Pradesh
OD1857,Yusuf,Snacks,Noodles,Dehradun,2019-08-08,2019,Aug,Q3,North,1241,0.14,248.2,Uttarakhand
OD1858,Malik,Fruits & Veggies,Organic Vegetables,Gurugram,2017-03-02,2017,Mar,Q1,North,801,0.17,280.35,Haryana
OD1859,Ganesh,"Eggs, Meat & Fish",Eggs,Mumbai,2017-03-02,2017,Mar,Q1,West,1115,0.18,133.8,Maharashtra
OD1860,Surya,Bakery,Biscuits,Mumbai,2016-08-12,2016,Aug,Q3,West,1261,0.3,416.13,Maharashtra
OD1861,Peer,"Eggs, Meat & Fish",Chicken,Jaipur,2019-11-04,2019,Nov,Q4,West,527,0.2,147.56,Rajasthan
OD1862,Adavan,Fruits & Veggies,Fresh Fruits,Unknown,2017-12-09,2017,Dec,Q4,Others,872,0.12,69.76,Andhra Pradesh
OD1863,Anu,Bakery,Cakes,Unknown,2019-07-03,2019,Jul,Q3,Others,1244,0.26,510.04,Andhra Pradesh
OD1864,Vince,Food Grains,Atta & Flour,Mumbai,2018-03-11,2018,Mar,Q1,West,1896,0.35,701.52,Maharashtra
OD1865,Akash,Oil & Masala,Edible Oil & Ghee,Mumbai,2019-12-11,2019,Dec,Q4,West,640,0.14,262.4,Maharashtra
OD1866,Haseena,Bakery,Biscuits,Bhopal,2019-03-09,2019,Mar,Q1,Central,783,0.24,180.09,Madhya Pradesh
OD1867,Sheeba,Snacks,Chocolates,Lucknow,2019-12-11,2019,Dec,Q4,North,1815,0.25,326.7,Uttar Pradesh
OD1868,Shah,Beverages,Soft Drinks,Lucknow,2017-08-11,2017,Aug,Q3,North,688,0.17,151.36,Uttar Pradesh
OD1869,Yusuf,Fruits & Veggies,Fresh Vegetables,Gurugram,2019-10-10,2019,Oct,Q4,North,2410,0.14,482,Haryana
OD1870,Vidya,"Eggs, Meat & Fish",Mutton,Ahmedabad,2017-08-11,2017,Aug,Q3,West,1590,0.22,381.6,Gujarat
OD1871,Harish,Oil & Masala,Spices,Bhopal,2020-05-05,2020,May,Q2,Central,2207,0.27,684.17,Madhya Pradesh
OD1872,Mathew,Bakery,Cakes,Mumbai,2018-12-09,2018,Dec,Q4,West,2484,0.31,819.72,Maharashtra
OD1873,Amrish,Beverages,Health Drinks,Lucknow,2020-05-05,2020,May,Q2,North,790,0.2,244.9,Uttar Pradesh
OD1874,Sudha,Snacks,Noodles,Lucknow,2019-09-03,2019,Sep,Q3,North,2207,0.24,220.7,Uttar Pradesh
OD1875,Arutra,"Eggs, Meat & Fish",Fish,Shimla,2018-05-07,2018,May,Q2,North,572,0.19,102.96,Himachal Pradesh
OD1876,Sabeela,Food Grains,Rice,New Delhi,2018-12-09,2018,Dec,Q4,North,2054,0.27,492.96,Delhi
OD1877,Shah,Bakery,Biscuits,Mumbai,2019-09-12,2019,Sep,Q3,West,1567,0.18,172.37,Maharashtra
OD1878,Mathew,Oil & Masala,Masalas,Lucknow,2016-08-01,2016,Aug,Q3,North,2500,0.26,400,Uttar Pradesh
OD1879,Vince,Beverages,Health Drinks,Bengaluru,2018-05-07,2018,May,Q2,South,1801,0.3,144.08,Karnataka
OD1880,Willams,Snacks,Noodles,Lucknow,2020-05-05,2020,May,Q2,North,1288,0.11,257.6,Uttar Pradesh
OD1881,Haseena,Beverages,Soft Drinks,Gurugram,2019-05-12,2019,May,Q2,North,1473,0.35,574.47,Haryana
OD1882,Hafiz,"Eggs, Meat & Fish",Fish,Lucknow,2016-05-03,2016,May,Q2,North,1023,0.3,368.28,Uttar Pradesh
OD1883,Sabeela,Food Grains,Organic Staples,Bhopal,2018-01-09,2018,Jan,Q1,Central,761,0.27,251.13,Madhya Pradesh
OD1884,Ram,"Eggs, Meat & Fish",Eggs,New Delhi,2020-05-07,2020,May,Q2,North,1838,0.29,367.6,Delhi
OD1885,Amy,Beverages,Health Drinks,Bengaluru,2019-06-10,2019,Jun,Q2,South,1816,0.35,399.52,Karnataka
OD1886,Veena,Oil & Masala,Edible Oil & Ghee,Bhopal,2016-08-06,2016,Aug,Q3,Central,2491,0.24,846.94,Madhya Pradesh
OD1887,Veronica,Food Grains,Atta & Flour,Unknown,2020-05-06,2020,May,Q2,Others,1095,0.17,219,Andhra Pradesh
OD1888,Alan,Beverages,Health Drinks,New Delhi,2016-11-09,2016,Nov,Q4,North,2349,0.24,469.8,Delhi
OD1889,Haseena,Snacks,Chocolates,New Delhi,2020-01-09,2020,Jan,Q1,North,2396,0.32,958.4,Delhi
OD1890,Vidya,Beverages,Soft Drinks,Kochi,2020-05-07,2020,May,Q2,South,2341,0.25,632.07,Kerala
OD1891,Sudeep,Beverages,Soft Drinks,Bhopal,2017-08-04,2017,Aug,Q3,Central,1875,0.3,825,Madhya Pradesh
OD1892,Sudeep,Fruits & Veggies,Organic Fruits,Lucknow,2017-01-11,2017,Jan,Q1,North,2452,0.25,931.76,Uttar Pradesh
OD1893,Yadav,Oil & Masala,Spices,Shimla,2019-06-11,2019,Jun,Q2,North,2152,0.35,559.52,Himachal Pradesh
OD1894,James,Bakery,Biscuits,Mumbai,2019-02-08,2019,Feb,Q1,West,1863,0.12,111.78,Maharashtra
OD1895,Kumar,Bakery,Cakes,Bengaluru,2017-06-01,2017,Jun,Q2,South,1878,0.26,225.36,Karnataka
OD1896,Malik,Oil & Masala,Edible Oil & Ghee,Bengaluru,2017-06-01,2017,Jun,Q2,South,2055,0.29,267.15,Karnataka
OD1897,Roshan,Beverages,Soft Drinks,Lucknow,2016-08-01,2016,Aug,Q3,North,885,0.32,238.95,Uttar Pradesh
OD1898,Vinne,Fruits & Veggies,Organic Vegetables,Gurugram,2017-06-03,2017,Jun,Q2,North,2341,0.19,1053.45,Haryana
OD1899,Adavan,Snacks,Noodles,Lucknow,2019-10-12,2019,Oct,Q4,North,602,0.2,150.5,Uttar Pradesh
OD1900,Mathew,Food Grains,Dals & Pulses,Lucknow,2018-01-09,2018,Jan,Q1,North,610,0.32,134.2,Uttar Pradesh
OD1901,Adavan,Beverages,Health Drinks,Bhopal,2020-05-06,2020,May,Q2,Central,2112,0.28,760.32,Madhya Pradesh
OD1902,Alan,Bakery,Breads & Buns,Mumbai,2019-02-08,2019,Feb,Q1,West,1262,0.22,340.74,Maharashtra
OD1903,Ravi,Bakery,Breads & Buns,Lucknow,2016-08-01,2016,Aug,Q3,North,2492,0.28,747.6,Uttar Pradesh
OD1904,Ganesh,Food Grains,Atta & Flour,Lucknow,2018-10-11,2018,Oct,Q4,North,2012,0.25,321.92,Uttar Pradesh
OD1905,Harish,Oil & Masala,Masalas,Bhopal,2016-11-11,2016,Nov,Q4,Central,2193,0.2,394.74,Madhya Pradesh
OD1906,Hussain,Food Grains,Rice,Mumbai,2016-02-11,2016,Feb,Q1,West,2063,0.31,928.35,Maharashtra
OD1907,Jonas,Bakery,Breads & Buns,Mumbai,2017-01-04,2017,Jan,Q1,West,737,0.24,66.33,Maharashtra
OD1908,Vidya,"Eggs, Meat & Fish",Mutton,Bhopal,2017-04-03,2017,Apr,Q2,Central,2213,0.22,840.94,Madhya Pradesh
OD1909,Mathew,Bakery,Cakes,Bhopal,2016-11-01,2016,Nov,Q4,Central,905,0.21,208.15,Madhya Pradesh
OD1910,Hafiz,"Eggs, Meat & Fish",Fish,Lucknow,2018-05-05,2018,May,Q2,North,2038,0.23,896.72,Uttar Pradesh
OD1911,James,Fruits & Veggies,Fresh Vegetables,Bengaluru,2018-01-06,2018,Jan,Q1,South,971,0.12,368.98,Karnataka
OD1912,Veronica,Oil & Masala,Spices,Hyderabad,2018-05-07,2018,May,Q2,South,2346,0.32,844.56,Telangana
OD1913,Hafiz,Oil & Masala,Edible Oil & Ghee,Mumbai,2018-01-09,2018,Jan,Q1,West,1910,0.27,592.1,Maharashtra
OD1914,Jonas,Snacks,Chocolates,Gurugram,2018-01-09,2018,Jan,Q1,North,1078,0.26,474.32,Haryana
OD1915,Sabeela,Fruits & Veggies,Fresh Vegetables,Lucknow,2020-03-06,2020,Mar,Q1,North,2056,0.14,555.12,Uttar Pradesh
OD1916,Rumaiza,Beverages,Health Drinks,Amritsar,2017-05-11,2017,May,Q2,North,2405,0.19,192.4,Punjab
OD1917,Sudha,Fruits & Veggies,Organic Fruits,New Delhi,2018-05-07,2018,May,Q2,North,1620,0.34,210.6,Delhi
OD1918,Verma,Snacks,Cookies,Bengaluru,2018-01-09,2018,Jan,Q1,South,1410,0.19,169.2,Karnataka
OD1919,Roshan,Beverages,Soft Drinks,Mumbai,2019-08-04,2019,Aug,Q3,West,1794,0.29,681.72,Maharashtra
OD1920,Ravi,Fruits & Veggies,Fresh Fruits,Lucknow,2016-02-11,2016,Feb,Q1,North,1362,0.33,272.4,Uttar Pradesh
OD1921,Mathew,Snacks,Chocolates,New Delhi,2019-06-11,2019,Jun,Q2,North,1374,0.25,164.88,Delhi
OD1922,Mathew,Food Grains,Atta & Flour,Lucknow,2016-07-11,2016,Jul,Q3,North,1643,0.28,624.34,Uttar Pradesh
OD1923,James,Oil & Masala,Edible Oil & Ghee,Lucknow,2017-05-11,2017,May,Q2,North,940,0.1,310.2,Uttar Pradesh
OD1924,Esther,Food Grains,Rice,Patna,2018-01-04,2018,Jan,Q1,East,1316,0.22,592.2,Bihar
OD1925,Veronica,Fruits & Veggies,Fresh Vegetables,Lucknow,2018-10-07,2018,Oct,Q4,North,2032,0.15,731.52,Uttar Pradesh
OD1926,Ram,Snacks,Cookies,Bengaluru,2018-01-04,2018,Jan,Q1,South,921,0.1,349.98,Karnataka
OD1927,Hafiz,Beverages,Health Drinks,Mumbai,2018-08-09,2018,Aug,Q3,West,1755,0.11,614.25,Maharashtra
OD1928,Adavan,Food Grains,Atta & Flour,Lucknow,2016-08-01,2016,Aug,Q3,North,687,0.18,178.62,Uttar Pradesh
OD1929,Alan,Fruits & Veggies,Fresh Fruits,Lucknow,2016-08-01,2016,Aug,Q3,North,2264,0.28,679.2,Uttar Pradesh
OD1930,Suresh,Oil & Masala,Masalas,Mumbai,2016-11-09,2016,Nov,Q4,West,1393,0.2,139.3,Maharashtra
OD1931,Yadav,Oil & Masala,Edible Oil & Ghee,Bengaluru,2019-04-12,2019,Apr,Q2,South,1464,0.28,658.8,Karnataka
OD1932,Sudha,"Eggs, Meat & Fish",Chicken,Bengaluru,2018-01-09,2018,Jan,Q1,South,1074,0.27,75.18,Karnataka
OD1933,Esther,Oil & Masala,Spices,Gurugram,2019-09-03,2019,Sep,Q3,North,620,0.32,130.2,Haryana
OD1934,Malik,Oil & Masala,Spices,Ranchi,2020-02-12,2020,Feb,Q1,East,786,0.12,165.06,Jharkhand
OD1935,Anu,Beverages,Soft Drinks,Mumbai,2020-04-01,2020,Apr,Q2,West,2452,0.25,196.16,Maharashtra
OD1936,Adavan,Beverages,Soft Drinks,Mumbai,2018-10-07,2018,Oct,Q4,West,696,0.1,34.8,Maharashtra
OD1937,Jonas,Beverages,Soft Drinks,Gurugram,2016-11-09,2016,Nov,Q4,North,697,0.35,209.1,Haryana
OD1938,James,Beverages,Health Drinks,Mumbai,2018-10-07,2018,Oct,Q4,West,801,0.25,72.09,Maharashtra
OD1939,Peer,Beverages,Health Drinks,Kochi,2016-11-09,2016,Nov,Q4,South,1099,0.19,54.95,Kerala
OD1940,Veronica,Fruits & Veggies,Organic Fruits,New Delhi,2016-08-06,2016,Aug,Q3,North,2123,0.28,106.15,Delhi
OD1941,Harish,Food Grains,Dals & Pulses,Lucknow,2016-05-03,2016,May,Q2,North,1331,0.11,572.33,Uttar Pradesh
OD1942,Sudha,Bakery,Cakes,Lucknow,2016-05-03,2016,May,Q2,North,1118,0.16,167.7,Uttar Pradesh
OD1943,Sudha,Oil & Masala,Spices,Lucknow,2018-10-09,2018,Oct,Q4,North,2055,0.32,883.65,Uttar Pradesh
OD1944,Adavan,Oil & Masala,Edible Oil & Ghee,Mumbai,2018-01-09,2018,Jan,Q1,West,1008,0.29,262.08,Maharashtra
OD1945,Ridhesh,Oil & Masala,Edible Oil & Ghee,Mumbai,2019-08-04,2019,Aug,Q3,West,2374,0.1,546.02,Maharashtra
OD1946,Vince,Fruits & Veggies,Organic Vegetables,Mumbai,2020-01-07,2020,Jan,Q1,West,1372,0.26,96.04,Maharashtra
OD1947,Suresh,Food Grains,Dals & Pulses,Lucknow,2017-01-11,2017,Jan,Q1,North,811,0.24,308.18,Uttar Pradesh
OD1948,Kumar,Food Grains,Atta & Flour,Lucknow,2018-10-09,2018,Oct,Q4,North,1142,0.14,376.86,Uttar Pradesh
OD1949,Komal,"Eggs, Meat & Fish",Mutton,Bengaluru,2016-05-03,2016,May,Q2,South,2284,0.27,799.4,Karnataka
OD1950,James,Bakery,Biscuits,Lucknow,2019-06-11,2019,Jun,Q2,North,1650,0.11,181.5,Uttar Pradesh
OD1951,Shah,Fruits & Veggies,Organic Vegetables,Bengaluru,2018-08-10,2018,Aug,Q3,South,2232,0.14,424.08,Karnataka
OD1952,Sabeela,Snacks,Noodles,Lucknow,2019-01-02,2019,Jan,Q1,North,1999,0.21,219.89,Uttar Pradesh
OD1953,Amrish,Beverages,Soft Drinks,Bengaluru,2018-05-07,2018,May,Q2,South,590,0.35,88.5,Karnataka
OD1954,Vince,"Eggs, Meat & Fish",Chicken,Mumbai,2020-07-08,2020,Jul,Q3,West,1515,0.27,424.2,Maharashtra
OD1955,Veronica,Food Grains,Organic Staples,Lucknow,2016-07-05,2016,Jul,Q3,North,912,0.26,72.96,Uttar Pradesh
OD1956,Willams,Fruits & Veggies,Organic Fruits,Lucknow,2019-08-11,2019,Aug,Q3,North,1394,0.25,97.58,Uttar Pradesh
OD1957,Arutra,Beverages,Soft Drinks,Lucknow,2016-05-03,2016,May,Q2,North,2413,0.28,530.86,Uttar Pradesh
OD1958,Yusuf,Oil & Masala,Masalas,Patna,2016-11-12,2016,Nov,Q4,East,720,0.24,244.8,Bihar
OD1959,Kumar,Beverages,Soft Drinks,Patna,2018-05-12,2018,May,Q2,East,1016,0.22,71.12,Bihar
OD1960,Ram,Bakery,Biscuits,Lucknow,2019-07-07,2019,Jul,Q3,North,1819,0.27,218.28,Uttar Pradesh
OD1961,Ramesh,Oil & Masala,Spices,Bhopal,2016-08-01,2016,Aug,Q3,Central,2284,0.2,433.96,Madhya Pradesh
OD1962,Amy,Oil & Masala,Spices,Hyderabad,2018-01-10,2018,Jan,Q1,South,1219,0.27,377.89,Telangana
OD1963,Surya,"Eggs, Meat & Fish",Eggs,Patna,2018-10-11,2018,Oct,Q4,East,2014,0.17,302.1,Bihar
OD1964,Krithika,Food Grains,Atta & Flour,Lucknow,2018-09-11,2018,Sep,Q3,North,2387,0.12,119.35,Uttar Pradesh
OD1965,Roshan,"Eggs, Meat & Fish",Eggs,New Delhi,2018-11-07,2018,Nov,Q4,North,1213,0.11,97.04,Delhi
OD1966,Mathew,Fruits & Veggies,Fresh Vegetables,Mumbai,2017-05-12,2017,May,Q2,West,571,0.24,148.46,Maharashtra
OD1967,Vidya,Snacks,Chocolates,Mumbai,2019-12-04,2019,Dec,Q4,West,1572,0.28,550.2,Maharashtra
OD1968,Jonas,"Eggs, Meat & Fish",Eggs,Bhopal,2016-10-12,2016,Oct,Q4,Central,1835,0.1,605.55,Madhya Pradesh
OD1969,Jackson,Bakery,Cakes,Bhopal,2019-11-10,2019,Nov,Q4,Central,1531,0.12,153.1,Madhya Pradesh
OD1970,Veena,Oil & Masala,Masalas,Lucknow,2019-07-06,2019,Jul,Q3,North,2404,0.24,312.52,Uttar Pradesh
OD1971,Veena,Food Grains,Rice,Bhopal,2020-06-01,2020,Jun,Q2,Central,1751,0.22,525.3,Madhya Pradesh
OD1972,Ganesh,"Eggs, Meat & Fish",Mutton,Unknown,2019-08-04,2019,Aug,Q3,Others,927,0.18,83.43,Andhra Pradesh
OD1973,Roshan,"Eggs, Meat & Fish",Mutton,Patna,2020-01-12,2020,Jan,Q1,East,1171,0.34,421.56,Bihar
OD1974,Hussain,Oil & Masala,Edible Oil & Ghee,Lucknow,2019-03-09,2019,Mar,Q1,North,1352,0.34,554.32,Uttar Pradesh
OD1975,Peer,Beverages,Health Drinks,Mumbai,2016-06-04,2016,Jun,Q2,West,530,0.25,201.4,Maharashtra
OD1976,Akash,Beverages,Soft Drinks,Mumbai,2018-11-07,2018,Nov,Q4,West,722,0.15,267.14,Maharashtra
OD1977,Arutra,Bakery,Breads & Buns,Bhopal,2019-02-11,2019,Feb,Q1,Central,534,0.21,112.14,Madhya Pradesh
OD1978,Peer,Snacks,Noodles,Mumbai,2016-02-12,2016,Feb,Q1,West,1016,0.19,111.76,Maharashtra
OD1979,Akash,Oil & Masala,Masalas,Lucknow,2019-04-02,2019,Apr,Q2,North,583,0.21,215.71,Uttar Pradesh
OD1980,Akash,Bakery,Cakes,Patna,2018-07-12,2018,Jul,Q3,East,1682,0.17,386.86,Bihar
OD1981,Sudha,Food Grains,Rice,Mumbai,2020-06-11,2020,Jun,Q2,West,1665,0.2,599.4,Maharashtra
OD1982,Haseena,Beverages,Health Drinks,Gurugram,2019-11-05,2019,Nov,Q4,North,782,0.19,250.24,Haryana
OD1983,Shah,Oil & Masala,Masalas,Dehradun,2019-03-05,2019,Mar,Q1,North,2344,0.22,726.64,Uttarakhand
OD1984,Malik,Oil & Masala,Masalas,Patna,2019-07-05,2019,Jul,Q3,East,2176,0.25,108.8,Bihar
OD1985,Shree,Food Grains,Atta & Flour,New Delhi,2018-07-11,2018,Jul,Q3,North,1880,0.34,357.2,Delhi
OD1986,Sheeba,Snacks,Chocolates,Mumbai,2018-01-10,2018,Jan,Q1,West,1743,0.34,331.17,Maharashtra
OD1987,Adavan,Snacks,Noodles,Mumbai,2016-08-06,2016,Aug,Q3,West,1030,0.26,247.2,Maharashtra
OD1988,Sharon,Snacks,Cookies,Lucknow,2019-03-12,2019,Mar,Q1,North,1875,0.3,300,Uttar Pradesh
OD1989,Yadav,Fruits & Veggies,Organic Vegetables,Bhopal,2018-01-04,2018,Jan,Q1,Central,2233,0.19,513.59,Madhya Pradesh
OD1990,Hafiz,Oil & Masala,Masalas,Mumbai,2018-09-11,2018,Sep,Q3,West,1206,0.22,108.54,Maharashtra
OD1991,Sheeba,Fruits & Veggies,Fresh Vegetables,Mumbai,2018-04-12,2018,Apr,Q2,West,1517,0.11,530.95,Maharashtra
OD1992,Willams,"Eggs, Meat & Fish",Fish,New Delhi,2019-06-07,2019,Jun,Q2,North,2266,0.12,906.4,Delhi
OD1993,Adavan,Fruits & Veggies,Fresh Fruits,Mumbai,2016-06-02,2016,Jun,Q2,West,981,0.26,245.25,Maharashtra
OD1994,Sundar,Oil & Masala,Masalas,Gurugram,2018-07-12,2018,Jul,Q3,North,1796,0.26,287.36,Haryana
OD1995,Sudeep,Oil & Masala,Edible Oil & Ghee,Lucknow,2019-07-06,2019,Jul,Q3,North,1867,0.24,112.02,Uttar Pradesh
OD1996,Hafiz,Beverages,Health Drinks,Lucknow,2019-04-04,2019,Apr,Q2,North,1773,0.23,531.9,Uttar Pradesh
OD1997,James,Bakery,Cakes,Mumbai,2019-11-03,2019,Nov,Q4,West,596,0.17,35.76,Maharashtra
OD1998,Kumar,Bakery,Cakes,Lucknow,2019-07-08,2019,Jul,Q3,North,835,0.2,91.85,Uttar Pradesh
OD1999,Shah,Bakery,Breads & Buns,Mumbai,2018-07-12,2018,Jul,Q3,West,2399,0.12,1079.55,Maharashtra
OD2000,Mathew,Beverages,Health Drinks,Unknown,2018-01-08,2018,Jan,Q1,Others,2314,0.34,509.08,Andhra Pradesh
OD2001,Amy,Bakery,Breads & Buns,Lucknow,2018-11-07,2018,Nov,Q4,North,1158,0.22,382.14,Uttar Pradesh
OD2002,Sundar,"Eggs, Meat & Fish",Fish,Gurugram,2018-09-03,2018,Sep,Q3,North,948,0.16,398.16,Haryana
OD2003,Sudha,Snacks,Noodles,Gurugram,2017-02-05,2017,Feb,Q1,North,852,0.22,340.8,Haryana
OD2004,Ravi,Food Grains,Organic Staples,Bengaluru,2019-06-03,2019,Jun,Q2,South,969,0.34,145.35,Karnataka
OD2005,Vince,Oil & Masala,Edible Oil & Ghee,Lucknow,2016-05-11,2016,May,Q2,North,781,0.16,218.68,Uttar Pradesh
OD2006,Mathew,Beverages,Soft Drinks,Lucknow,2017-04-06,2017,Apr,Q2,North,1676,0.32,234.64,Uttar Pradesh
OD2007,Ridhesh,Fruits & Veggies,Fresh Vegetables,Bengaluru,2018-07-11,2018,Jul,Q3,South,1054,0.25,179.18,Karnataka
OD2008,Amrish,Bakery,Cakes,Patna,2016-06-04,2016,Jun,Q2,East,626,0.1,175.28,Bihar
OD2009,Willams,Beverages,Soft Drinks,Lucknow,2016-07-12,2016,Jul,Q3,North,1119,0.17,402.84,Uttar Pradesh
OD2010,Kumar,Beverages,Soft Drinks,Bengaluru,2017-04-06,2017,Apr,Q2,South,2301,0.23,391.17,Karnataka
OD2011,Kumar,Oil & Masala,Spices,Jaipur,2017-08-04,2017,Aug,Q3,West,2427,0.33,412.59,Rajasthan
OD2012,Anu,Fruits & Veggies,Fresh Fruits,Bhopal,2016-08-06,2016,Aug,Q3,Central,2053,0.29,492.72,Madhya Pradesh
OD2013,Hafiz,Snacks,Noodles,Mumbai,2017-02-05,2017,Feb,Q1,West,1728,0.31,501.12,Maharashtra
OD2014,Rumaiza,Bakery,Cakes,New Delhi,2016-07-12,2016,Jul,Q3,North,1204,0.16,72.24,Delhi
OD2015,Sudha,Food Grains,Dals & Pulses,Bengaluru,2019-04-02,2019,Apr,Q2,South,1934,0.16,348.12,Karnataka
OD2016,Verma,"Eggs, Meat & Fish",Mutton,Patna,2019-06-08,2019,Jun,Q2,East,1730,0.28,778.5,Bihar
OD2017,Rumaiza,Oil & Masala,Masalas,New Delhi,2020-01-05,2020,Jan,Q1,North,2011,0.2,744.07,Delhi
OD2018,Sundar,Beverages,Health Drinks,Bhopal,2019-11-05,2019,Nov,Q4,Central,1340,0.29,214.4,Madhya Pradesh
OD2019,Jonas,Bakery,Biscuits,Mumbai,2019-10-05,2019,Oct,Q4,West,2062,0.11,371.16,Maharashtra
OD2020,Shah,Snacks,Chocolates,Hyderabad,2019-11-07,2019,Nov,Q4,South,762,0.15,297.18,Telangana
OD2021,Sabeela,Bakery,Biscuits,Lucknow,2019-02-11,2019,Feb,Q1,North,978,0.21,195.6,Uttar Pradesh
OD2022,Mathew,Food Grains,Organic Staples,Lucknow,2020-01-11,2020,Jan,Q1,North,2068,0.16,889.24,Uttar Pradesh
OD2023,Esther,Snacks,Cookies,New Delhi,2019-09-01,2019,Sep,Q3,North,566,0.3,169.8,Delhi
OD2024,Hussain,Oil & Masala,Masalas,Hyderabad,2019-06-07,2019,Jun,Q2,South,1347,0.31,444.51,Telangana
OD2025,Anu,Beverages,Soft Drinks,Lucknow,2019-07-05,2019,Jul,Q3,North,1972,0.24,769.08,Uttar Pradesh
OD2026,James,Fruits & Veggies,Fresh Vegetables,Lucknow,2016-10-12,2016,Oct,Q4,North,1074,0.34,289.98,Uttar Pradesh
OD2027,Alan,Oil & Masala,Edible Oil & Ghee,Hyderabad,2016-02-10,2016,Feb,Q1,South,1818,0.23,781.74,Telangana
OD2028,Arvind,Fruits & Veggies,Organic Vegetables,Bengaluru,2019-11-09,2019,Nov,Q4,South,2230,0.25,869.7,Karnataka
OD2029,Ganesh,Oil & Masala,Spices,Mumbai,2019-07-05,2019,Jul,Q3,West,900,0.15,99,Maharashtra
OD2030,James,Food Grains,Dals & Pulses,Mumbai,2018-04-11,2018,Apr,Q2,West,2174,0.29,934.82,Maharashtra
OD2031,Ramesh,Oil & Masala,Edible Oil & Ghee,Unknown,2019-03-12,2019,Mar,Q1,Others,690,0.33,41.4,Andhra Pradesh
OD2032,Akash,Beverages,Soft Drinks,Bengaluru,2017-03-12,2017,Mar,Q1,South,2096,0.35,670.72,Karnataka
